FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,MEASURE,Misura,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,6,Fino a 2.000 ab.,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,2.1,,
A,Annuale,6,Fino a 2.000 ab.,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,0.8,,
A,Annuale,6,Fino a 2.000 ab.,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,0.9,,
A,Annuale,6,Fino a 2.000 ab.,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,9.3,,
A,Annuale,6,Fino a 2.000 ab.,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,10.3,,
A,Annuale,6,Fino a 2.000 ab.,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,64.8,,
A,Annuale,6,Fino a 2.000 ab.,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,63.0,,
A,Annuale,6,Fino a 2.000 ab.,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,20.2,,
A,Annuale,6,Fino a 2.000 ab.,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,21.3,,
A,Annuale,7,2.001 - 10.000 ab.,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,79.3,,
A,Annuale,7,2.001 - 10.000 ab.,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,79.3,,
A,Annuale,7,2.001 - 10.000 ab.,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,37.3,,
A,Annuale,7,2.001 - 10.000 ab.,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,37.1,,
A,Annuale,7,2.001 - 10.000 ab.,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,73.5,,
A,Annuale,7,2.001 - 10.000 ab.,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,72.0,,
A,Annuale,7,2.001 - 10.000 ab.,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,7.3,,
A,Annuale,7,2.001 - 10.000 ab.,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,8.0,,
A,Annuale,7,2.001 - 10.000 ab.,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,2.5,,
A,Annuale,7,2.001 - 10.000 ab.,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,2.6,,
A,Annuale,7,2.001 - 10.000 ab.,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,1.1,,
A,Annuale,7,2.001 - 10.000 ab.,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,0.9,,
A,Annuale,7,2.001 - 10.000 ab.,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,9.7,,
A,Annuale,7,2.001 - 10.000 ab.,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,9.4,,
A,Annuale,7,2.001 - 10.000 ab.,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,65.2,,
A,Annuale,7,2.001 - 10.000 ab.,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,65.1,,
A,Annuale,7,2.001 - 10.000 ab.,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,20.3,,
A,Annuale,7,2.001 - 10.000 ab.,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,21.2,,
A,Annuale,8,10.001 - 50.000 ab.,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,80.0,,
A,Annuale,8,10.001 - 50.000 ab.,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,79.3,,
A,Annuale,8,10.001 - 50.000 ab.,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,39.6,,
A,Annuale,8,10.001 - 50.000 ab.,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,36.7,,
A,Annuale,8,10.001 - 50.000 ab.,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,75.0,,
A,Annuale,8,10.001 - 50.000 ab.,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,74.5,,
A,Annuale,8,10.001 - 50.000 ab.,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,6.7,,
A,Annuale,8,10.001 - 50.000 ab.,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,7.3,,
A,Annuale,8,10.001 - 50.000 ab.,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,2.1,,
A,Annuale,8,10.001 - 50.000 ab.,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,1.9,,
A,Annuale,8,10.001 - 50.000 ab.,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,0.9,,
A,Annuale,8,10.001 - 50.000 ab.,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,0.9,,
A,Annuale,8,10.001 - 50.000 ab.,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,9.2,,
A,Annuale,8,10.001 - 50.000 ab.,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,9.7,,
A,Annuale,8,10.001 - 50.000 ab.,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,65.7,,
A,Annuale,8,10.001 - 50.000 ab.,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,63.8,,
A,Annuale,8,10.001 - 50.000 ab.,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,21.0,,
A,Annuale,8,10.001 - 50.000 ab.,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,21.6,,
A,Annuale,9,50.001 ab. e più,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,82.1,,
A,Annuale,9,50.001 ab. e più,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,80.7,,
A,Annuale,9,50.001 ab. e più,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,40.0,,
A,Annuale,9,50.001 ab. e più,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,38.2,,
A,Annuale,9,50.001 ab. e più,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,73.7,,
A,Annuale,9,50.001 ab. e più,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,71.4,,
A,Annuale,9,50.001 ab. e più,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,6.8,,
A,Annuale,9,50.001 ab. e più,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,7.7,,
A,Annuale,9,50.001 ab. e più,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,2.4,,
A,Annuale,9,50.001 ab. e più,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,2.4,,
A,Annuale,9,50.001 ab. e più,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,1.4,,
A,Annuale,9,50.001 ab. e più,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,1.1,,
A,Annuale,9,50.001 ab. e più,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,9.5,,
A,Annuale,9,50.001 ab. e più,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,11.1,,
A,Annuale,9,50.001 ab. e più,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,64.8,,
A,Annuale,9,50.001 ab. e più,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,62.0,,
A,Annuale,9,50.001 ab. e più,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,22.4,,
A,Annuale,9,50.001 ab. e più,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,23.9,,
